consumer_id	consumer	class	file	first_line	surface_id	surface	surface_group	matched_name	name_kind	sites
compiler	Compiler	test/dev	crates/vize_atelier_vapor/src/s3/tests/models.rs	6	s0	S0	stage	vize_carton	compat	1
compiler	Compiler	test/dev	crates/vize_atelier_vapor/src/s3/tests/parser_agreement.rs	15	s0	S0	stage	vize_carton	compat	2
compiler	Compiler	test/dev	crates/vize_atelier_vapor/src/s3/tests/slots.rs	4	s0	S0	stage	vize_carton	compat	1
compiler	Compiler	test/dev	crates/vize_atelier_vapor/src/s3/tests/spreads.rs	10	s0	S0	stage	vize_carton	compat	2
compiler	Compiler	test/dev	crates/vize_atelier_vapor/src/s3/tests/templates.rs	4	s0	S0	stage	vize_carton	compat	1
compiler	Compiler	source	crates/vize_atelier_vapor/src/s3/text.rs	4	s0	S0	stage	vize_carton	compat	2
compiler	Compiler	source	crates/vize_atelier_vapor/src/s3/text.rs	4	s1_to_s2	S1->S2	stage	vize_s1_to_s2	preferred	2
compiler	Compiler	source	crates/vize_atelier_vapor/src/s3/text.rs	4	raw_oxc	raw OXC	raw	oxc_allocator	raw	1
compiler	Compiler	test/dev	crates/vize_atelier_vapor/src/s3/text/tests.rs	3	s0	S0	stage	vize_carton	compat	3
compiler	Compiler	test/dev	crates/vize_atelier_vapor/src/s3/text/tests.rs	3	s1	S1	stage	vize_s1	preferred	2
compiler	Compiler	test/dev	crates/vize_atelier_vapor/src/s3/text/tests.rs	3	s1_to_s2	S1->S2	stage	vize_s1_to_s2	preferred	2
compiler	Compiler	source	crates/vize_atelier_vapor/src/steps/element.rs	5	s0	S0	stage	vize_carton	compat	3
compiler	Compiler	source	crates/vize_atelier_vapor/src/steps/slot.rs	5	s0	S0	stage	vize_carton	compat	1
compiler	Compiler	test/dev	crates/vize_atelier_vapor/src/steps/slot.rs	246	s0	S0	stage	vize_carton	compat	1
compiler	Compiler	source	crates/vize_atelier_vapor/src/steps/text.rs	5	s0	S0	stage	vize_carton	compat	2
compiler	Compiler	test/dev	crates/vize_atelier_vapor/src/steps/text.rs	135	s0	S0	stage	vize_carton	compat	1
compiler	Compiler	source	crates/vize_atelier_vapor/src/steps/v_bind.rs	5	s0	S0	stage	vize_carton	compat	1
compiler	Compiler	test/dev	crates/vize_atelier_vapor/src/steps/v_bind.rs	156	s0	S0	stage	vize_carton	compat	1
compiler	Compiler	source	crates/vize_atelier_vapor/src/steps/v_for.rs	5	s0	S0	stage	vize_carton	compat	1
compiler	Compiler	test/dev	crates/vize_atelier_vapor/src/steps/v_for.rs	151	s0	S0	stage	vize_carton	compat	1
compiler	Compiler	source	crates/vize_atelier_vapor/src/steps/v_if.rs	5	s0	S0	stage	vize_carton	compat	1
compiler	Compiler	test/dev	crates/vize_atelier_vapor/src/steps/v_if.rs	176	s0	S0	stage	vize_carton	compat	1
compiler	Compiler	source	crates/vize_atelier_vapor/src/steps/v_model.rs	5	s0	S0	stage	vize_carton	compat	1
compiler	Compiler	test/dev	crates/vize_atelier_vapor/src/steps/v_model.rs	121	s0	S0	stage	vize_carton	compat	1
compiler	Compiler	source	crates/vize_atelier_vapor/src/steps/v_on.rs	5	s0	S0	stage	vize_carton	compat	1
compiler	Compiler	test/dev	crates/vize_atelier_vapor/src/steps/v_on.rs	166	s0	S0	stage	vize_carton	compat	1
compiler	Compiler	source	crates/vize_atelier_vapor/src/steps/v_show.rs	5	s0	S0	stage	vize_carton	compat	1
compiler	Compiler	source	crates/vize_atelier_vapor/src/tests_davinci_differential.rs	14	s0	S0	stage	vize_carton	compat	1
compiler	Compiler	source	crates/vize_atelier_vapor/src/tests_dotted_slots.rs	13	s0	S0	stage	vize_carton	compat	1
